 crate_id | slot | fem_channel | wireplane | wirenum 
        1 |   15 |          61 | U         |     253
        2 |   11 |          61 | Y         |     253
        3 |   18 |          27 | V         |     253
        2 |   11 |          62 | Y         |     254
        3 |   18 |          29 | V         |     254
        1 |   15 |          62 | U         |     254
        2 |   11 |          63 | Y         |     255
        3 |   18 |          31 | V         |     255
        1 |   15 |          63 | U         |     255
        2 |   10 |          32 | Y         |     256
        1 |   14 |           0 | U         |     256
        3 |   17 |           1 | V         |     256
        2 |   10 |          33 | Y         |     257
        1 |   14 |           1 | U         |     257
        3 |   17 |           3 | V         |     257
        3 |   17 |           5 | V         |     258
        2 |   10 |          34 | Y         |     258
        1 |   14 |           2 | U         |     258
        2 |   10 |          35 | Y         |     259
        3 |   17 |           7 | V         |     259
        1 |   14 |           3 | U         |     259
        3 |   17 |           9 | V         |     260
        2 |   10 |          36 | Y         |     260
        1 |   14 |           4 | U         |     260
        2 |   10 |          37 | Y         |     261
        1 |   14 |           5 | U         |     261
        3 |   17 |          11 | V         |     261
        2 |   10 |          38 | Y         |     262
        1 |   14 |           6 | U         |     262
        3 |   17 |          13 | V         |     262
        2 |   10 |          39 | Y         |     263
        3 |   17 |          15 | V         |     263
        1 |   14 |           7 | U         |     263
        2 |   10 |          40 | Y         |     264
        1 |   14 |           8 | U         |     264
        3 |   17 |          17 | V         |     264
        3 |   17 |          19 | V         |     265
        2 |   10 |          41 | Y         |     265
        1 |   14 |           9 | U         |     265
        2 |   10 |          42 | Y         |     266
        3 |   17 |          21 | V         |     266
        1 |   14 |          10 | U         |     266
        3 |   17 |          23 | V         |     267
        2 |   10 |          43 | Y         |     267
        1 |   14 |          11 | U         |     267
        2 |   10 |          44 | Y         |     268
        1 |   14 |          12 | U         |     268
        3 |   17 |          25 | V         |     268
        1 |   14 |          13 | U         |     269
        3 |   17 |          27 | V         |     269
        2 |   10 |          45 | Y         |     269
        3 |   17 |          29 | V         |     270
        2 |   10 |          46 | Y         |     270
        1 |   14 |          14 | U         |     270
        1 |   14 |          15 | U         |     271
        2 |   10 |          47 | Y         |     271
        3 |   17 |          31 | V         |     271
        2 |   10 |          48 | Y         |     272
        3 |   16 |           1 | V         |     272
        1 |   14 |          16 | U         |     272
        2 |   10 |          49 | Y         |     273
        3 |   16 |           3 | V         |     273
        1 |   14 |          17 | U         |     273
        2 |   10 |          50 | Y         |     274
        3 |   16 |           5 | V         |     274
        1 |   14 |          18 | U         |     274
        3 |   16 |           7 | V         |     275
        2 |   10 |          51 | Y         |     275
        1 |   14 |          19 | U         |     275
        1 |   14 |          20 | U         |     276
        3 |   16 |           9 | V         |     276
        2 |   10 |          52 | Y         |     276
        2 |   10 |          53 | Y         |     277
        3 |   16 |          11 | V         |     277
        1 |   14 |          21 | U         |     277
        2 |   10 |          54 | Y         |     278
        3 |   16 |          13 | V         |     278
        1 |   14 |          22 | U         |     278
        2 |   10 |          55 | Y         |     279
        1 |   14 |          23 | U         |     279
        3 |   16 |          15 | V         |     279
        3 |   16 |          17 | V         |     280
        1 |   14 |          24 | U         |     280
        2 |   10 |          56 | Y         |     280
        2 |   10 |          57 | Y         |     281
        3 |   16 |          19 | V         |     281
        1 |   14 |          25 | U         |     281
        1 |   14 |          26 | U         |     282
        2 |   10 |          58 | Y         |     282
